의원명,정당,위원회,법안ID,법안명,발의자,위원회명,상태,발의유형
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_A2D4R0B5T3Q0S1K2D5Z9T0W2C3U2W8,폐광지역 개발 지원에 관한 특별법 일부개정법률안,이철규의원 등 11인,산업통상자원중소벤처기업위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_A2M4N0Q5I3U0T1A3E0K0O5V7X6Y3J0,조세특례제한법 일부개정법률안,이철규의원 등 11인,기획재정위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_H2P4Q0P5W3U1S1B2C5A4Z0Y9T5U3T2,국립묘지의 설치 및 운영에 관한 법률 일부개정법률안,이철규의원 등 10인,정무위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_R2R4Q0O6P0W5Y1W4W0U6T2U8B6C1A1,광업법 일부개정법률안,이철규의원 등 13인,산업통상자원중소벤처기업위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_A2D4R0B5T3Q0S1K2D5Z9T0W2C3U2W8,폐광지역 개발 지원에 관한 특별법 일부개정법률안,이철규의원 등 11인,산업통상자원중소벤처기업위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_A2M4N0Q5I3U0T1A3E0K0O5V7X6Y3J0,조세특례제한법 일부개정법률안,이철규의원 등 11인,기획재정위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_H2P4Q0P5W3U1S1B2C5A4Z0Y9T5U3T2,국립묘지의 설치 및 운영에 관한 법률 일부개정법률안,이철규의원 등 10인,정무위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_R2R4Q0O6P0W5Y1W4W0U6T2U8B6C1A1,광업법 일부개정법률안,이철규의원 등 13인,산업통상자원중소벤처기업위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_A2D4R0B5T3Q0S1K2D5Z9T0W2C3U2W8,폐광지역 개발 지원에 관한 특별법 일부개정법률안,이철규의원 등 11인,산업통상자원중소벤처기업위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_A2M4N0Q5I3U0T1A3E0K0O5V7X6Y3J0,조세특례제한법 일부개정법률안,이철규의원 등 11인,기획재정위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_H2P4Q0P5W3U1S1B2C5A4Z0Y9T5U3T2,국립묘지의 설치 및 운영에 관한 법률 일부개정법률안,이철규의원 등 10인,정무위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_R2R4Q0O6P0W5Y1W4W0U6T2U8B6C1A1,광업법 일부개정법률안,이철규의원 등 13인,산업통상자원중소벤처기업위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_A2D4R0B5T3Q0S1K2D5Z9T0W2C3U2W8,폐광지역 개발 지원에 관한 특별법 일부개정법률안,이철규의원 등 11인,산업통상자원중소벤처기업위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_A2M4N0Q5I3U0T1A3E0K0O5V7X6Y3J0,조세특례제한법 일부개정법률안,이철규의원 등 11인,기획재정위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_H2P4Q0P5W3U1S1B2C5A4Z0Y9T5U3T2,국립묘지의 설치 및 운영에 관한 법률 일부개정법률안,이철규의원 등 10인,정무위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_R2R4Q0O6P0W5Y1W4W0U6T2U8B6C1A1,광업법 일부개정법률안,이철규의원 등 13인,산업통상자원중소벤처기업위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_A2D4R0B5T3Q0S1K2D5Z9T0W2C3U2W8,폐광지역 개발 지원에 관한 특별법 일부개정법률안,이철규의원 등 11인,산업통상자원중소벤처기업위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_A2M4N0Q5I3U0T1A3E0K0O5V7X6Y3J0,조세특례제한법 일부개정법률안,이철규의원 등 11인,기획재정위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_H2P4Q0P5W3U1S1B2C5A4Z0Y9T5U3T2,국립묘지의 설치 및 운영에 관한 법률 일부개정법률안,이철규의원 등 10인,정무위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_R2R4Q0O6P0W5Y1W4W0U6T2U8B6C1A1,광업법 일부개정법률안,이철규의원 등 13인,산업통상자원중소벤처기업위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_A2D4R0B5T3Q0S1K2D5Z9T0W2C3U2W8,폐광지역 개발 지원에 관한 특별법 일부개정법률안,이철규의원 등 11인,산업통상자원중소벤처기업위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_A2M4N0Q5I3U0T1A3E0K0O5V7X6Y3J0,조세특례제한법 일부개정법률안,이철규의원 등 11인,기획재정위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_H2P4Q0P5W3U1S1B2C5A4Z0Y9T5U3T2,국립묘지의 설치 및 운영에 관한 법률 일부개정법률안,이철규의원 등 10인,정무위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_R2R4Q0O6P0W5Y1W4W0U6T2U8B6C1A1,광업법 일부개정법률안,이철규의원 등 13인,산업통상자원중소벤처기업위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_A2D4R0B5T3Q0S1K2D5Z9T0W2C3U2W8,폐광지역 개발 지원에 관한 특별법 일부개정법률안,이철규의원 등 11인,산업통상자원중소벤처기업위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_A2M4N0Q5I3U0T1A3E0K0O5V7X6Y3J0,조세특례제한법 일부개정법률안,이철규의원 등 11인,기획재정위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_H2P4Q0P5W3U1S1B2C5A4Z0Y9T5U3T2,국립묘지의 설치 및 운영에 관한 법률 일부개정법률안,이철규의원 등 10인,정무위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_R2R4Q0O6P0W5Y1W4W0U6T2U8B6C1A1,광업법 일부개정법률안,이철규의원 등 13인,산업통상자원중소벤처기업위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_A2D4R0B5T3Q0S1K2D5Z9T0W2C3U2W8,폐광지역 개발 지원에 관한 특별법 일부개정법률안,이철규의원 등 11인,산업통상자원중소벤처기업위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_A2M4N0Q5I3U0T1A3E0K0O5V7X6Y3J0,조세특례제한법 일부개정법률안,이철규의원 등 11인,기획재정위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_H2P4Q0P5W3U1S1B2C5A4Z0Y9T5U3T2,국립묘지의 설치 및 운영에 관한 법률 일부개정법률안,이철규의원 등 10인,정무위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_R2R4Q0O6P0W5Y1W4W0U6T2U8B6C1A1,광업법 일부개정법률안,이철규의원 등 13인,산업통상자원중소벤처기업위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_A2D4R0B5T3Q0S1K2D5Z9T0W2C3U2W8,폐광지역 개발 지원에 관한 특별법 일부개정법률안,이철규의원 등 11인,산업통상자원중소벤처기업위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_A2M4N0Q5I3U0T1A3E0K0O5V7X6Y3J0,조세특례제한법 일부개정법률안,이철규의원 등 11인,기획재정위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_H2P4Q0P5W3U1S1B2C5A4Z0Y9T5U3T2,국립묘지의 설치 및 운영에 관한 법률 일부개정법률안,이철규의원 등 10인,정무위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_R2R4Q0O6P0W5Y1W4W0U6T2U8B6C1A1,광업법 일부개정법률안,이철규의원 등 13인,산업통상자원중소벤처기업위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_A2D4R0B5T3Q0S1K2D5Z9T0W2C3U2W8,폐광지역 개발 지원에 관한 특별법 일부개정법률안,이철규의원 등 11인,산업통상자원중소벤처기업위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_A2M4N0Q5I3U0T1A3E0K0O5V7X6Y3J0,조세특례제한법 일부개정법률안,이철규의원 등 11인,기획재정위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_H2P4Q0P5W3U1S1B2C5A4Z0Y9T5U3T2,국립묘지의 설치 및 운영에 관한 법률 일부개정법률안,이철규의원 등 10인,정무위원회,,공동발의
이철규,국민의힘,산업통상자원중소벤처기업위원회,PRC_R2R4Q0O6P0W5Y1W4W0U6T2U8B6C1A1,광업법 일부개정법률안,이철규의원 등 13인,산업통상자원중소벤처기업위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_E2A4Z0X5W3X1F1E6C0B0C1K1J0J6K3,토양환경보전법 일부개정법률안,이학영의원 등 10인,환경노동위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_B2A4I0H5I3H1F1Q6O0N1M0H5I0H9F1,물환경보전법 일부개정법률안,이학영의원 등 10인,환경노동위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_L2T4S0Q5Y3W1E1D5C4B6C2K9I3H6G4,상가건물 임대차보호법 일부개정법률안,이학영의원 등 10인,법제사법위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_I2H4D0C5A3Z1H1I6H2G7E0M9P6N8M4,근로기준법 일부개정법률안,이학영의원 등 10인,환경노동위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_R2Q4P0N5O3W1V1U6S2T3B4E2C6B0Z0,대리점거래의 공정화에 관한 법률 일부개정법률안,이학영의원 등 10인,정무위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_D2B4A0A5Z3V1U1S3C4B8Z2Y9G6H6G4,보훈보상대상자 지원에 관한 법률 일부개정법률안,이학영의원 등 10인,정무위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_P2O4W0V5V3D1B1C3B4A6I3G8F8G5E3,독립유공자예우에 관한 법률 일부개정법률안,이학영의원 등 10인,정무위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_W2W4V0D5C3K1J1I6G2C1B3C5A2Z3H2,가맹사업 진흥에 관한 법률 일부개정법률안,이학영의원 등 11인,산업통상자원중소벤처기업위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_Y2Z4H0F5E3D1E1M6L2J0N4M8K2S3T2,가맹사업거래의 공정화에 관한 법률 일부개정법률안,이학영의원 등 10인,정무위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_E2A4Z0X5W3X1F1E6C0B0C1K1J0J6K3,토양환경보전법 일부개정법률안,이학영의원 등 10인,환경노동위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_B2A4I0H5I3H1F1Q6O0N1M0H5I0H9F1,물환경보전법 일부개정법률안,이학영의원 등 10인,환경노동위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_L2T4S0Q5Y3W1E1D5C4B6C2K9I3H6G4,상가건물 임대차보호법 일부개정법률안,이학영의원 등 10인,법제사법위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_I2H4D0C5A3Z1H1I6H2G7E0M9P6N8M4,근로기준법 일부개정법률안,이학영의원 등 10인,환경노동위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_R2Q4P0N5O3W1V1U6S2T3B4E2C6B0Z0,대리점거래의 공정화에 관한 법률 일부개정법률안,이학영의원 등 10인,정무위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_D2B4A0A5Z3V1U1S3C4B8Z2Y9G6H6G4,보훈보상대상자 지원에 관한 법률 일부개정법률안,이학영의원 등 10인,정무위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_P2O4W0V5V3D1B1C3B4A6I3G8F8G5E3,독립유공자예우에 관한 법률 일부개정법률안,이학영의원 등 10인,정무위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_W2W4V0D5C3K1J1I6G2C1B3C5A2Z3H2,가맹사업 진흥에 관한 법률 일부개정법률안,이학영의원 등 11인,산업통상자원중소벤처기업위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_Y2Z4H0F5E3D1E1M6L2J0N4M8K2S3T2,가맹사업거래의 공정화에 관한 법률 일부개정법률안,이학영의원 등 10인,정무위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_E2A4Z0X5W3X1F1E6C0B0C1K1J0J6K3,토양환경보전법 일부개정법률안,이학영의원 등 10인,환경노동위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_B2A4I0H5I3H1F1Q6O0N1M0H5I0H9F1,물환경보전법 일부개정법률안,이학영의원 등 10인,환경노동위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_L2T4S0Q5Y3W1E1D5C4B6C2K9I3H6G4,상가건물 임대차보호법 일부개정법률안,이학영의원 등 10인,법제사법위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_I2H4D0C5A3Z1H1I6H2G7E0M9P6N8M4,근로기준법 일부개정법률안,이학영의원 등 10인,환경노동위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_R2Q4P0N5O3W1V1U6S2T3B4E2C6B0Z0,대리점거래의 공정화에 관한 법률 일부개정법률안,이학영의원 등 10인,정무위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_D2B4A0A5Z3V1U1S3C4B8Z2Y9G6H6G4,보훈보상대상자 지원에 관한 법률 일부개정법률안,이학영의원 등 10인,정무위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_P2O4W0V5V3D1B1C3B4A6I3G8F8G5E3,독립유공자예우에 관한 법률 일부개정법률안,이학영의원 등 10인,정무위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_W2W4V0D5C3K1J1I6G2C1B3C5A2Z3H2,가맹사업 진흥에 관한 법률 일부개정법률안,이학영의원 등 11인,산업통상자원중소벤처기업위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_Y2Z4H0F5E3D1E1M6L2J0N4M8K2S3T2,가맹사업거래의 공정화에 관한 법률 일부개정법률안,이학영의원 등 10인,정무위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_E2A4Z0X5W3X1F1E6C0B0C1K1J0J6K3,토양환경보전법 일부개정법률안,이학영의원 등 10인,환경노동위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_B2A4I0H5I3H1F1Q6O0N1M0H5I0H9F1,물환경보전법 일부개정법률안,이학영의원 등 10인,환경노동위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_L2T4S0Q5Y3W1E1D5C4B6C2K9I3H6G4,상가건물 임대차보호법 일부개정법률안,이학영의원 등 10인,법제사법위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_I2H4D0C5A3Z1H1I6H2G7E0M9P6N8M4,근로기준법 일부개정법률안,이학영의원 등 10인,환경노동위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_R2Q4P0N5O3W1V1U6S2T3B4E2C6B0Z0,대리점거래의 공정화에 관한 법률 일부개정법률안,이학영의원 등 10인,정무위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_D2B4A0A5Z3V1U1S3C4B8Z2Y9G6H6G4,보훈보상대상자 지원에 관한 법률 일부개정법률안,이학영의원 등 10인,정무위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_P2O4W0V5V3D1B1C3B4A6I3G8F8G5E3,독립유공자예우에 관한 법률 일부개정법률안,이학영의원 등 10인,정무위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_W2W4V0D5C3K1J1I6G2C1B3C5A2Z3H2,가맹사업 진흥에 관한 법률 일부개정법률안,이학영의원 등 11인,산업통상자원중소벤처기업위원회,,공동발의
이학영,더불어민주당,환경노동위원회,PRC_Y2Z4H0F5E3D1E1M6L2J0N4M8K2S3T2,가맹사업거래의 공정화에 관한 법률 일부개정법률안,이학영의원 등 10인,정무위원회,,공동발의
