naas_cd,naas_nm,naas_ch_nm,naas_en_nm,birth_dt,party,district,district_type,committee,belonging_committee,election_type,gender,phone,email,website,office,photo_url,bio,era
JVB6983V,노용호,魯容昊,ROH YONGHO,1971-05-14,국민의힘,비례대표,비례대표,,,초선,남,,,,,https://www.assembly.go.kr/static/portal/img/openassm/JVB6983V.jpg,■ 경력 (현) 제21대 국회의원 (현) 국민의힘 강원도당 춘천시철원군화천군양구군갑 선거구 당협위원장 (현) 국회 산업통상자원중소벤처기업위원회 위원 (현) 국회 윤리특별위원회 위원 (현) 국회 여성가족위원회 위원 (전) 국민의힘 최고위원 보궐선거 선거관리위원회 위원 (전) 국민의힘 비상대책위원장 비서실장 (전) 국민의힘 총무국장 (전) 국민의힘 정책위원회 농림축산식품해양수산위원회 수석전문위원 (전) 미래통합당 조직국장 (전) 자유한국당 조직국장 (전) 자유한국당 기획조정국장 (전) 새누리당 정책위원회 산업통상자원위원회수석전문위원 (전) 새누리당 강원도당 사무처장 (전) 민주자유당 사무처당직자 공채 5기,제21대
0827740Q,노웅래,盧雄來,NOH WOONGRAE,1957-08-03,열린우리당/민주통합당/더불어민주당/더불어민주당,서울특별시 마포구갑/서울 마포구갑/서울 마포구갑/서울 마포구갑,지역구/지역구/지역구/지역구,,,4선,남,,,,,https://www.assembly.go.kr/static/portal/img/openassm/0827740Q.jpg,"더불어민주당 국회의원(마포갑/17대,19대,20대,21대) 더불어민주당 최고위원 국회 환경노동위원회/정보위원회 위원 디지털뉴딜라운드 공동수석의장 &#039통일을 넘어 유라시아로&#039 국회연구단체 공동대표 민주화추진협의회 자문위원 민족화해협력범국민협의회 공동의장 공덕초, 중앙대, 방통대, 동국대 대학원 졸업 20대 국회 후반기 과학기술방송통신위원회 위원장 20대 국회 전반기 교육문화체육관광위원회 위원 더불어민주당 사교육대책특별위원장 (전) 민주당 사무총장 (전) 민주당 서울시당위원장 (전) 국회 예산결산특별위원회 위원 (전) MBC 전국노조위원장 (전) 매일경제신문, MBC 기자 (21년)","제17대, 제19대, 제20대, 제21대"
5UR59361,노인도,盧仁道,"Roh, In-do",1935-08-08,민주자유당,,전국구,,"국회운영위원회, 우루과이라운드대책을위한특별위원회, 예산결산특별위원회, 농림수산위원회, 노동위원회",초선,남,,,,,https://www.assembly.go.kr/static/portal/img/openassm/5UR59361.jpg,,제14대
RYK4883M,노인환,盧仁煥,"Roh, In-hwan",1932-05-24,민주공화당/민주정의당/민주자유당,"경남 산청,함양,거창군/경남 산청,함양/경남 산청,함양",지역구/지역구/지역구,,"예산결산특별위원회, 경제과학위원회/재무위원회, 노동위원회, 민주발전을위한법률개폐특별위원회, 상공위원회/통상산업위원회, 상공자원위원회, 재무위원회",3선,남,,,,,https://www.assembly.go.kr/static/portal/img/openassm/RYK4883M.jpg,,"제10대, 제13대, 제14대"
K5R42761,노일환,盧鎰煥,,1914-04-03,한국민주당,전북 순창,지역구,,,초선,남,,,,,https://www.assembly.go.kr/static/portal/img/openassm/K5R42761.jpg,,제헌
MOD6911D,노재봉,盧在鳳,"Ro, Jai-bong",1936-02-08,민주자유당,,전국구,,외무통일위원회,초선,남,,,,,https://www.assembly.go.kr/static/portal/img/openassm/MOD6911D.jpg,,제14대
POA91248,노재필,盧載弼,,1916-02-15,민주공화당/민주공화당,"경남 양산,동래군/경남 양산,동래군",지역구/지역구,,"법제사법위원회, 예산결산특별위원회, 교통체신위원회/국회법중개정법률안기초특별위원회, 법제사법위원회, 예산결산특별위원회, 교통체신위원회, 국회운영위원회",재선,남,,,,,https://www.assembly.go.kr/static/portal/img/openassm/POA91248.jpg,,"제6대, 제7대"
RUZ25800,노종면,盧宗勉,NOH JONGMYUN,1967-09-15,더불어민주당,인천 부평구갑,지역구,"과학기술정보방송통신위원회, 예산결산특별위원회","과학기술정보방송통신위원회, 예산결산특별위원회",초선,남,02-784-7351,yesbupyeong@gmail.com,,의원회관 947호,https://www.assembly.go.kr/static/portal/img/openassm/new/4abfcdd3a1e84d28901c894e8c1189fe.jpg,,제22대
KPC8532G,노진환,努璡煥,,1928-06-30,민주공화당/유신정우회,,전국구/통일주체국민회의,,"외무위원회/예산결산특별위원회, 내무위원회, 외무위원회",재선,남,,,,,https://www.assembly.go.kr/static/portal/img/openassm/KPC8532G.jpg,,"제8대, 제9대"
EEN9005I,노차태,魯且泰,,1929-01-02,한국국민당,,전국구,,"예산결산특별위원회, 경제과학위원회, 건설위원회",초선,남,,,,,https://www.assembly.go.kr/static/portal/img/openassm/EEN9005I.jpg,,제11대
CKH5381Y,노철래,盧喆來,ROH Chul Rae,1950-01-02,친박연대/새누리당,비례대표/경기 광주시,비례대표/지역구,,"대법관(이인복)임명동의에 관한 인사청문특별위원회, 사법제도개혁특별위원회, 대법관(민일영) 임명동의에 관한 인사청문특별위원회, 지방행정체제개편특별위원회, 정치개혁특별위원회, 쌀소득 보전 직접지불금 불법수령사건 실태규명을 위한 국정조사특별위원회, 국회운영위원회, 법제사법위원회, 예산결산특별위원회, 국회법및국회상임위원회위원정수에관한규칙개정특별위원회/대법관(이기택) 임명동의에 관한 인사청문특별위원회, 예산결산특별위원회, 대법관(조희대) 임명동의에 관한 인사청문특별위원회, 사법제도개혁 특별위원회, 법제사법위원회, 대법관(고영한·김병화·김신·김창석)임명동의에 관한 인사청문특별위원회",재선,남,,,,,https://www.assembly.go.kr/static/portal/img/openassm/CKH5381Y.jpg,,"제18대, 제19대"
3TF8996G,노태극,盧泰克,,1938-06-02,무소속,"경남 밀양,창녕군",지역구,,"예산결산특별위원회, 농수산위원회, 상공위원회",초선,남,,,,,https://www.assembly.go.kr/static/portal/img/openassm/3TF8996G.jpg,,제11대
WOV4478B,노태우,盧泰愚,"Roh, Tae-woo",1932-12-04,민주정의당,,전국구,,외무위원회,초선,남,,,,,https://www.assembly.go.kr/static/portal/img/openassm/WOV4478B.jpg,,제12대
ZKU1175F,노현송,盧顯松,"Ro, Hyu-song",1954-01-28,열린우리당,서울특별시 강서구을,지역구,,"중앙선거관리위원회위원(유승삼,제갈융우)선출에관한인사청문특별위원회, 국회개혁특별위원회, 국회운영위원회, 행정자치위원회",초선,남,,,,,https://www.assembly.go.kr/static/portal/img/openassm/ZKU1175F.jpg,,제17대
GN240959,노회찬,魯會燦,ROH HOECHAN,1956-08-31,민주노동당/통합진보당/정의당,비례대표/서울 노원구병/경남 창원시성산구,비례대표/지역구/지역구,,"정치관계법특별위원회, 대법원장(이용훈)임명동의에관한인사청문특별위원회, 정치개혁특별위원회, 예산결산특별위원회, 법제사법위원회, 국무총리(이해찬)임명동의에관한인사청문특별위원회/정무위원회/국토교통위원회, 정보위원회, 사법개혁특별위원회, 감사원장(최재형) 임명동의에 관한 인사청문특별위원회, 헌법개정 특별위원회, 국회운영위원회, 법제사법위원회",3선,남,,,,,https://www.assembly.go.kr/static/portal/img/openassm/GN240959.jpg,,"제17대, 제19대, 제20대"
CA440915,노흥준,盧興俊,Noh hung-jun,1945-01-27,통일민주당,,전국구,,"예산결산특별위원회, 세계잼버리지원특별위원회, 재무위원회",초선,남,,,,,https://www.assembly.go.kr/static/portal/img/openassm/CA440915.jpg,,제13대
H059875B,단병호,段炳浩,"Dan, Byung-hO",1949-07-13,민주노동당,비례대표,비례대표,,"투자활성화및일자리창출을위한특별위, 국무총리(한명숙)임명동의에관한인사청문특별위원회, 기후변화협약대책특별위원회, 일자리창출을위한특별위원회, 환경노동위원회",초선,남,,,,,https://www.assembly.go.kr/static/portal/img/openassm/H059875B.jpg,,제17대
VED53872,도영심,都英心,Dho Young-shim,1947-12-26,민주정의당,,전국구,,"문화공보위원회, 외무통일위원회",초선,여,,,,,https://www.assembly.go.kr/static/portal/img/openassm/VED53872.jpg,,제13대
GJC8715J,도종이,都鐘伊,Do Jong-yee,1941-08-17,한나라당,부산 부산진구을,지역구,,"2010년세계박람회유치특별위원회, 2002년월드컵등국제경기대회지원특별위원회, 건설교통위원회",초선,남,,,,,https://www.assembly.go.kr/static/portal/img/openassm/GJC8715J.jpg,,제16대
J2O8643H,도종환,都鍾煥,,1955-09-27,민주통합당/더불어민주당/더불어민주당,비례대표/충북 청주시흥덕구/충북 청주시흥덕구,비례대표/지역구/지역구,,,3선,남,,,,,https://www.assembly.go.kr/static/portal/img/openassm/J2O8643H.jpg,"시인, 現 국회의원(3선-19&middot;20&middot;21대, 충북 청주흥덕) 충북대학교 국어교육과 졸업 충남대학교 대학원 졸업(문학박사) 전) 국회 문화체육관광위원회 상임위원장 전) 문화체육관광부 장관 전) 국회 국방위원회 위원 전) 국회 교육문화체육관광위원회 간사 전) 국회 박근혜정부 국정농단 국정조사 특별위원 전) 더불어민주당 대변인 전) 더불어민주당 충북도당위원장 전) 더불어민주당 한국사 교과서 국정화저지 특별위원장","제19대, 제20대, 제21대"
2IY2290Y,도진희,都晋熙,,1917-06-28,자유당,경북 성주,지역구,,국방위원회,초선,남,,,,,https://www.assembly.go.kr/static/portal/img/openassm/2IY2290Y.jpg,,제3대
W4K7007O,라병선,羅柄扇,"Ra, Beung-sen",1934-08-11,민주당,,전국구,,"농림수산위원회, 법제사법위원회, 문화체육공보위원회, 예산결산특별위원회, 국방위원회",초선,남,,,,,https://www.assembly.go.kr/static/portal/img/openassm/W4K7007O.jpg,,제14대
CPD8758L,류갑종,柳甲鍾,"Yoo, Kab-chong",1933-02-07,신민당/신한민주당,"전북 정읍/전북 정주시,정읍,고창군",지역구/지역구,,"문교공보위원회, 예산결산특별위원회, 농림위원회/국회운영위원회, 농수산위원회",재선,남,,,,,https://www.assembly.go.kr/static/portal/img/openassm/CPD8758L.jpg,,"제8대, 제12대"
1FK74463,류근찬,柳根粲,"Ryu, Keun Chan",1949-02-27,자유민주연합/자유선진당,"충남 보령시,서천군/충남 보령시서천군",지역구/지역구,,"서해안유류오염사고대책특별위원회, 정치관계법특별위원회, 민족화해와번영을위한남북평화통일특별위원회, 예산결산특별위원회, 신행정수도의건설을위한특별조치법위헌결정후속대책및지역균형발전특별위원회, 남북관계발전특별위원회, 과학기술정보통신위원회/윤리특별위원회, 정치개혁특별위원회, 국회운영위원회, 쌀소득 보전 직접지불금 불법수령사건 실태규명을 위한 국정조사특별위원회, 농림수산식품위원회, 예산결산특별위원회",재선,남,,,,,https://www.assembly.go.kr/static/portal/img/openassm/1FK74463.jpg,,"제17대, 제18대"
DQV2229Y,류근환,柳根桓,,1928-11-24,민주정의당/민주정의당,,전국구/전국구,,"교통체신위원회, 예산결산특별위원회, 국방위원회/예산결산특별위원회, 국회운영위원회, 국방위원회",재선,남,,,,,https://www.assembly.go.kr/static/portal/img/openassm/DQV2229Y.jpg,,"제11대, 제12대"
P0X5375R,류기수,柳驥秀,,1902-00-00,무소속,경기 용인,지역구,,,초선,남,,,,,https://www.assembly.go.kr/static/portal/img/openassm/P0X5375R.jpg,,제2대
2OK69779,류돈우,柳惇佑,"Ryu, Don-woo",1933-05-10,민주정의당/민주자유당,경북 안동군/경북 안동군,지역구/지역구,,"예산결산특별위원회, 재무위원회, 내무위원회/재정경제위원회, 상공자원위원회, 우루과이라운드대책을위한특별위원회, 재무위원회",재선,남,,,,,https://www.assembly.go.kr/static/portal/img/openassm/2OK69779.jpg,,"제13대, 제14대"
8VY63414,류성걸,柳性杰,YOO SUNGKULL,1957-07-12,새누리당/미래통합당,대구 동구갑/대구 동구갑,지역구/지역구,,,재선,남,,,,,https://www.assembly.go.kr/static/portal/img/openassm/8VY63414.jpg,"□ 학력 - 대구초 / 경구중 / 경북고 졸업 - 경북대학교 경제학과 졸업 - 美 시라큐즈대학교 경제학 석사(1987.9~1989.12) - 美 시라큐즈대학교 경제학 박사(1987.9~1991.12) □ 경력 - 2022.08 ~ 제21대 후반기 국회 기획재정위원회 간사 - 2022.11 ~ 제21대 후반기 국회 기획재정위원회 조세소위원회 위원장 - 2022.10 ~ 2023.03 국민의힘 경제안정특별위원회 위원장 - 2022.07 ~ 2022.10 국회 민생경제안정특별위원회 위원장 - 2022.06 ~ 2022.10 국민의힘 물가 및 민생안정특별위원회 위원장 - 2022.02 ~ 2022.05 제21대 국회 전반기 예산결산특별위원회 간사 - 2021.12 ~ 2022.03 국민의힘 제20대 대통령선거 대구선거대책위원회 공동선거대책위원장 중앙선거대책위원회 나라살림혁신위원회 위원장 - 2021.10 ~ 2022.05 제21대 국회 전반기 예산결산특별위원회 위원 - 2021.06 ~ 2022.05 국민의힘 정책위원회 부의장 - 2020.11 ~ 2021.04 국민의힘 4.7 재보궐선거 공약개발단 민생경제팀장 - 2020.09 ~ 2021.06 국민의힘 정책위원회 제1정책조정위원장 - 2020.08 ~ 2022.05 제21대 국회 전반기 기획재정위원회 경제재정소위원회 위원장 - 2020.07 ~ 2022.05 제21대 국회 전반기 기획재정위원회 위원, 간사 - 2020.06 ~ 미래통합당 대구 동구갑 당원협의회 운영위원장 - 2020.05 ~ 제21대 국회의원 (대구 동구갑/미래통합당) - 2016.03 ~ 2016.05 제19대 국회의원 (대구 동구갑/무소속) - 2015.09 새누리당 대구광역시당 위원장 - 2015.08 제19대 국회 공적연금 강화와 노후빈곤 해소를 위한 특별위원회 위원 - 2015.08 새누리당 정책위원회 민생119본부 부본부장 - 2014.0 1 새누리당&lsquo;중소기업&middot;소상공인특별위원회&rsquo;위원 - 2013.06 새누리당 정책위 기획재정 정책조정위원회 부위원장 - 2013.04 ~ 2013.09 국회 예산&middot;재정개혁특별위원회 위원 - 2013.01 ~ 2013.02 제18대 대통령직 인수위원회 경제1분과 간사 - 2012.09 ~ 2012.11 국회 아동&middot;여성대상 성폭력 대책특별위원회 위원 - 2012.07 ~ 2016.05 제19대 국회 기획재정위원회 위원, 조세소위원회 위원 - 2012.07 ~ 2014.05 제19대 국회 예산결산특별위원회 위원 예산안 등 조정소위원회 위원 - 2012.05 ~ 2016.03 제19대 국회의원 (대구 동구갑/새누리당) - 2011.04 국제과학비즈니스벨트위원회 당연직 위원 - 2010.08 ~ 2012.02 기획재정부 제2차관 기획재정부 예산실 실장 제23회 행정고시 합격 □ 상훈 홍조근정훈장, 황조근정훈장","제19대, 제21대"
